@relation 'en5_m03_DIEC_2013-16_Class4-class2_181p-numeric-Q4-weka.filters.unsupervised.attribute.Remove-R1-3,6-7,184-weka.filters.unsupervised.attribute.Remove-R3-7,9-13,15-80,97-176-weka.filters.unsupervised.attribute.Remove-R21-weka.filters.unsupervised.attribute.NumericToNominal-Rlast'

@attribute weekday numeric
@attribute weekend numeric
@attribute r_sava_sentjakob numeric
@attribute r_ljubljanica_moste numeric
@attribute s_lj_temp_avg numeric
@attribute s_lj_temp_max numeric
@attribute s_lj_temp_min numeric
@attribute s_lj_wind_speed numeric
@attribute s_lj_cloudiness numeric
@attribute s_lj_humidity numeric
@attribute s_lj_rainfall numeric
@attribute s_lj_snow_high numeric
@attribute s_lj_snow_new numeric
@attribute s_lj_sunshine_duration numeric
@attribute s_lj_wind_strong numeric
@attribute s_lj_wind_storm numeric
@attribute s_lj_thunderstorm numeric
@attribute s_lj_freezing_rain numeric
@attribute s_lj_hail numeric
@attribute s_lj_frost numeric
@attribute class2_callin_slo {0,1}

@data
6,2,91,105,5.3,5.5,4.8,0.7,97,97,3.7,0,0,0,0,0,0,0,0,0,0
7,3,91,105,5.5,6.7,3.2,0.6,97,94,9.1,0,0,0,0,0,0,0,0,0,0
1,1,91,105,5.9,7.5,2.5,1.5,93,86,1.1,0,0,0,0,0,0,0,0,0,0
2,1,91,105,3.2,6,0,1.2,60,76,0,0,0,0.1,0,0,0,0,0,0,0
3,1,91,105,1,5.6,-5.9,0.9,40,78,0,0,0,6.7,0,0,0,0,0,0,0
4,1,91,105,1.3,5.9,-4.7,0.6,53,81,0,0,0,5.4,0,0,0,0,0,0,0
5,1,91,105,-0.1,6,-6.8,1,40,82,0,0,0,5.6,0,0,0,0,0,0,0
6,2,91,105,8.4,12,-1,2.2,73,78,0,0,0,2.6,1,0,0,0,0,0,0
7,3,91,105,11.2,12.6,5.5,1.2,100,79,0.2,0,0,0.5,0,0,0,0,0,0,0
1,1,91,105,9.5,13.4,5.5,1.2,80,78,0,0,0,0.4,0,0,0,0,0,0,0
2,1,91,105,7.4,8.4,2.4,0.3,97,95,0,0,0,0,0,0,0,0,0,0,0
3,1,91,105,6.3,8.1,3.1,0.2,90,91,4.5,0,0,0,0,0,0,0,0,0,0
4,1,91,105,4.6,5.5,0,1.2,100,98,0.6,0,0,0,0,0,0,0,0,0,0
5,1,91,105,9.1,13.9,-0.8,3,40,77,0.2,0,0,7.2,0,0,0,0,0,0,0
6,2,91,105,9.3,12.6,5.6,1.4,43,77,0,0,0,4.9,0,0,0,0,0,0,0
7,3,91,105,3.9,11.7,-3.6,0.8,10,73,0,0,0,7.4,0,0,0,0,0,0,0
1,1,91,105,5.7,9,-4,2.7,70,75,0,0,0,0.1,0,0,0,0,0,0,0
2,1,91,105,7.7,10.1,0.3,2.3,83,76,0,0,0,4.9,0,0,0,0,0,0,0
3,1,91,105,7.6,8.5,5.2,2.2,90,72,0,0,0,0,0,0,0,0,0,0,0
4,1,91,105,5.9,10.5,1.5,1,70,80,0,0,0,4.5,0,0,0,0,0,0,0
5,1,54,33,1.9,6.2,-1.5,2,27,83,7.4,0,0,6.3,0,0,0,0,0,0,0
6,2,54,33,-1.9,-0.1,-7.2,0.9,77,97,0,0,0,0,0,0,0,0,0,0,0
7,3,54,33,-1.3,-0.5,-1.9,1.8,97,85,11.5,26,26,0,0,0,0,0,0,0,0
1,1,54,33,-4.7,0.5,-16,1.3,30,68,0.6,24,0,6.7,0,0,0,0,0,0,0
2,1,54,33,-5.6,-0.4,-18,1.2,23,70,0,16,0,7,0,0,0,0,0,0,0
3,1,54,33,-6,-3,-13.5,1.4,57,64,0,14,0,7,0,0,0,0,0,0,0
4,1,53,11,12.1,14.2,8.2,1.8,100,67,0.1,0,0,0.3,0,0,0,0,0,0,0
5,1,53,11,13.2,16.5,5.2,1.3,80,76,0,0,0,0.9,0,0,0,0,0,0,0
6,2,53,11,13.2,17.7,8.7,0.9,57,88,0,0,0,3,0,0,0,0,0,0,0
7,3,53,11,14.6,19.3,6.7,1.4,73,86,4.1,0,0,0.2,1,0,0,0,0,0,0
1,1,53,11,14.5,21.6,8.3,0.5,47,85,3.8,0,0,6.9,0,0,0,0,0,0,0
2,1,53,11,13.6,15.6,7,0.5,100,95,0,0,0,0,0,0,0,0,0,0,0
3,1,53,11,14.7,15.8,13.5,0.8,100,96,18.1,0,0,0,0,0,0,0,0,0,0
4,1,53,11,14.3,18,12.2,0.2,80,90,14.2,0,0,0.3,0,0,0,0,0,0,0
5,1,53,11,14.3,16.6,9,0.7,100,86,0.8,0,0,0,0,0,0,0,0,0,0
6,2,53,11,11.9,14.4,9.4,2.1,100,90,0,0,0,0,0,0,0,0,0,0,0
7,3,53,11,10.9,13.3,10,1.2,90,94,8.3,0,0,0,0,0,0,0,0,0,0
1,1,53,11,9.9,11.1,7.3,1,100,85,4.5,0,0,0,0,0,0,0,0,0,0
2,1,143,67,9.4,10.5,8.5,0.5,100,95,1.4,0,0,0,0,0,0,0,0,0,0
3,1,500,67,9.6,10.8,9.1,0.8,100,98,13.8,0,0,0,0,0,0,0,0,0,0
4,1,593,150,10.7,11.6,8.8,0.7,100,97,25.8,0,0,0,0,0,0,0,0,0,1
5,1,500,174,9.7,14.8,10.5,1.3,60,88,13.9,0,0,2.4,0,0,0,0,0,0,0
6,2,143,150,10.1,15,5.2,0.5,77,84,6.6,0,0,5.5,0,0,0,0,0,0,0
7,3,143,67,12.1,17.5,4.5,2,80,75,0,0,0,6.7,0,0,0,0,0,0,0
1,1,143,67,8.4,11.8,7.9,1.1,97,92,7.2,0,0,0,0,0,0,0,0,0,0
2,1,143,67,8.7,14.1,4,0.6,63,82,18,0,0,6.2,0,0,0,0,0,0,0
3,1,143,67,7.9,12.7,0.2,1.1,77,83,0,0,0,6.1,0,0,0,0,0,0,0
4,1,143,67,8.1,13.4,1.1,1.6,30,76,0,0,0,7.5,0,0,0,0,0,0,0
5,1,143,67,10.1,16.1,0.4,1.3,60,75,0,0,0,8.4,0,0,0,0,0,0,0
6,2,143,67,9.5,16.8,5,0.6,37,80,0,0,0,8.7,0,0,0,0,0,0,1
7,3,143,67,8.7,13.7,0.4,0.5,83,88,0,0,0,2.8,0,0,0,0,0,0,0
1,1,53,67,7.6,11.6,1.4,0.3,67,94,0,0,0,1,0,0,0,0,0,0,0
2,1,53,67,9.7,15.1,6.6,0.8,43,83,0,0,0,4.3,0,0,0,0,0,0,0
3,1,53,67,11.5,13.5,1.7,0.2,87,85,0,0,0,0.9,0,0,0,0,0,0,0
4,1,53,67,11.1,12.2,10.3,0,100,95,0.1,0,0,0,0,0,0,0,0,0,0
5,1,53,67,10.4,15.4,7,1.3,37,84,3.1,0,0,4.2,0,0,0,0,0,0,0
6,2,53,67,9.9,15,-0.3,2.4,43,72,0,0,0,7.2,0,0,0,0,0,0,0
7,3,44,21,7.2,14.5,-2.3,1.1,3,69,0,0,0,7.9,0,0,0,0,0,0,0
1,1,44,21,3.9,12.5,-4.8,0.4,33,82,0,0,0,6,0,0,0,0,0,0,0
2,1,44,21,5.9,14.5,-5,0.3,37,77,0,0,0,6,0,0,0,0,0,0,0
3,1,44,21,9.7,20,-1.5,0.7,20,72,0,0,0,8,0,0,0,0,0,0,0
4,1,44,21,9.3,17,-0.1,0.7,23,80,0,0,0,8.1,0,0,0,0,0,0,0
5,1,44,21,8.5,16.5,-1,0.3,37,77,0,0,0,6.5,0,0,0,0,0,0,0
6,2,44,21,8.7,18.2,-0.1,0.5,53,81,0,0,0,7.5,0,0,0,0,0,0,0
7,3,44,21,10.2,21.1,-0.1,0.3,30,79,0,0,0,8.2,0,0,0,0,0,0,0
1,1,44,21,10,21.5,0,0.6,13,79,0,0,0,7.6,0,0,0,0,0,0,0
2,1,44,21,10.1,17.5,1.6,0.4,47,84,0,0,0,3.9,0,0,0,0,0,0,0
3,1,44,21,10.5,20.7,1.5,0.4,13,80,0,0,0,7.8,0,0,0,0,0,0,0
4,1,44,21,9.6,19.5,0.3,0.3,37,82,0,0,0,6.6,0,0,0,0,0,0,0
5,1,44,21,6.6,12.2,1.8,0.5,57,97,0,0,0,2.3,0,0,0,0,0,0,0
6,2,35,13,8.6,13.3,2.2,0.9,83,87,0,0,0,2,0,0,0,0,0,0,0
7,3,35,13,11.1,13.3,6.5,3,87,79,0,0,0,0.7,0,0,0,0,0,0,0
1,1,35,13,9.2,16.9,1.5,0.6,23,81,0,0,0,7.9,0,0,0,0,0,0,0
2,1,35,13,8.9,13.2,-1.5,1.8,73,81,0,0,0,2.9,0,0,0,0,0,0,0
